city,classe_energie,description,ges,last_updated,posted_on,price,price_surface,rooms,siret_agence,surface,time_online,title,type,url,zipcode
Saint-Martin-le-Vinoux,,"Surface de 97 m², mitoyenne d'un coté par le garage, sur terrain de 400  m² clos et arboré, en coteau.,Au rdc cuisine 11 m²ouverte sur salon-séjour de 32 m² avec cheminée insert bois; grande baie vitrée alu et porte fenêtre alu donnant sur jardin, orientation plein sud, vue sur Vercors.,Au 1° étage: 3 chambres dt 2 avec placard, salle de bains, wc.,Grand sous-sol de 35 m² plus cave de 11 m², palier buanderie en 1/2 niveau.,Chauffage électrique, double vitrage partout, récent.,Garage de 15 m², + possibilité de garer 1 voiture devant; + 1 parking privatif dans copropriété.,Proximité Tram ligne E, arrêt Hotel de ville ou Horloge.",,1563917600.774922,1559492400.0,330000,3402.061855670103,5,,97,51.217601561596,Maison 5 pièces - St Martin le Vinoux -,Maison,https://www.leboncoin.fr/ventes_immobilieres/1626062143.htm/,38950
Quaix-en-Chartreuse,,"QUAIX EN CHARTREUSE,Après le col de Clémencière, route de Sarcenas départementale D57, lieu dit Combe Blanche, Rivoire, à proximité de Quaix-en-Chartreuse, à 7,8 km (moins de 10 mn) de la Porte de France, très beau terrain de 2400 m2 (1000 m2 constructibles et 1400 m2 de bois/forêt, bois de chauffage).,Ce terrain, situé dans un havre de paix, est viabilisé (électricité, eau, tout à l’égout).",,1563917601.927801,1559647380.0,230000,95.83333333333333,,,2400,49.42386490510294,Terrain constructible Quaix-En-Chartreuse,Terrain,https://www.leboncoin.fr/ventes_immobilieres/1595348898.htm/,38950
Saint-Martin-le-Vinoux,,"EXCLUSIVITÉ, TERRAIN CONSTRUCTIBLE,EXCLUSIVITE, ST-MARTIN LE VINOUX, dans le quartier recherché du village, proche école et arrêt de tram E Casamaures; Terrain constructible de 380m2. Forte déclivité, prévoir du terrassement. Viabilisation en bordure. Me contacter au 06 51 41 01 04 - v.lopez@facilis.immo - Les honoraires sont à la charge du vendeur - Barème honoraires : *** *** - Annonce rédigée et publiée par un Agent Mandataire -,Référence annonce : 224_15554,Non soumis au DPE,Les honoraires sont à la charge du vendeur",,1563917602.824288,1562954880.0,180000,477.45358090185675,,80873176400011,377,11.142625281109854,Terrain 377 m² Saint Martin Le Vinoux,Terrain,https://www.leboncoin.fr/ventes_immobilieres/1639940095.htm/,38950
Quaix-en-Chartreuse,C,"QUAIX EN CHARTREUSE - Maison et Dépendances,Secteur calme et résidentiel, cette maison entièrement de plain pied se compose d'une grande pièce de vie carrelée avec sa cheminée. La cuisine est indépendante et équipée en meubles. Vous avez un espace composé de 4 chambres en carrelage et aménagées de placards. La salle d'eau est carrelée avec sa cabine de douche et son meuble vasque vous avez un placard de rangement. Un espace buanderie avec arrivée d'eau pour machine à laver. Vous avez 2 grand garage. Vous enfants pourront jouer sur un terrain de 1200 m² ainsi qu'un espace barbecue. En annexe une grange à rénover ainsi qu'un terrain de 500 m².,Référence annonce : 9925,Les honoraires sont à la charge du vendeur",C,1563917604.279718,1559552940.0,433000,2209.183673469388,6,42829251000164,196,50.5169476819204,Maison 6 pièces 196 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1626524248.htm/,38950
Quaix-en-Chartreuse,,"A Vendre Maison et Annexe - Quaix En Chartreuse,Dans secteur calme et verdoyant, cet ensemble se compose d'une grange à réhabiliter entièrement d'une superficie d'environ 100 m² avec son accès indépendant. Vous avez une maison d'habitation ancienne se composant  au rez-de-chaussée d'une grande cave, atelier avec une possibilité de réaménagement d'une pièce de vie avec sa cuisine. Et vous avez 2 chambres, ainsi que les combles avec la possibilité de les réhabiliter.   Vous avez un terrain plat de 1000 m² pour la réalisation de votre potager. A 10 Minutes du Tram E de la Commune De Saint Egrève.,Référence annonce : 9240,Les honoraires sont à la charge du vendeur",,1563917605.227036,1560328380.0,443000,5537.5,4,42829251000164,80,41.541958646249995,Maison 4 pièces 80 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1631171272.htm/,38950
Saint-Martin-le-Vinoux,C,"Maison de village avec garage,Venez découvrir cette maison de village d'environ 110m2 de type duplex dans un ancien relais de poste du 17 ème siècle située dans une rue calme et agréable, parallèle à l'avenue principale.,Il se compose d'une grande pièce de vie avec cuisine ouverte d'environ 50 m2 au Rez de chaussée ainsi que trois chambres à l'étage dont une suite parentale avec salle de bains privée. Une salle d'eau et un WC séparé.,Vous pourrez marier le contemporain avec le charme de l'ancien dans ce bien atypique.,Le système de chauffage est au gaz et la chaudière est neuve.,Prévoir rénovation de type cuisine, salles de bains, sols, murs, plafonds, huisseries et toiture.,Vous pourrez créer une terrasse tropézienne dans les combles (voir dernière photo pour idée),Le bien est vendu avec un garage indépendant fermé et sécurisé avec télécommande de plus de 15m2 inclus dans le prix.,Proche des commerces et commodités mais également du tram (3 minutes à pieds) et des accès à la rocade.,Le bien ne comporte pas d'espace extérieur (ni jardin, ni cours),N'hésitez pas à nous contacter pour plus d'informations.,photo de terrasse tropézienne prise sur : *** Contactez votre conseiller SAFTI : Ambre PELLOUX-PRAYER, Tél. : 06 75 94 51 93, E-mail : ambre.pelloux-prayer@safti.fr - Agent commercial immatriculé au RSAC de GRENOBLE sous le numéro 830 019 113,Référence annonce : 324444,Les honoraires sont à la charge du vendeur",D,1563917606.604209,1560750900.0,157000,1427.2727272727273,4,52396432800026,110,36.65169680797391,Maison 4 pièces 110 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1564273168.htm/,38950
Saint-Martin-le-Vinoux,D,"Vente - Maison - 8 pièces + cuisine - 235 m² - 800 000 € -,Sur les hauteurs de ST MARTIN LE VINOUX.,Dans un cadre champêtre, avec une vue sublime sur la vallée GRENOBLOISE, venez découvrir cette grande maison atypique de 235 m² et son terrain de 13 000 m².,Elle est composée d'une première partie avec un salon, une cuisine, 5 chambres, 2 salles d'eau, 1 salle de bains, buanderie, cave, cellier.,Une extension réalisée en 2009 a permis la création d'un salon, une cuisine, une chambre, une salle d'eau, un WC et une agréable terrasse ensoleillée.,Cette partie entièrement en rez-de-chaussée peut être rendue indépendante facilement, si nécessaire.,Le chauffage est réalisé grâce à une chaudière au Fiul.,Pour l'extérieur:,Une grande piscine enterrée (12m x 3,2m) avec vue sur GRENOBLE !!,Le terrain est décomposé en terrasses aménagées, en verger, prairies pentues aménageables et constructibles (2 200m²), et un bois.,RETROUVEZ 38 PHOTOS SUR AGDA !!.,Transport : Le bus 55 permet un accès facile au centre de ST MARTIN LE VINOUX.,Quartier : Sur les hauteurs de ST MARTIN LE VINOUX. Environnement très calme. L'accès au centre ville et à la gare de GRENOBLE est rapide.,Ce que nous aimons :,- Cette vue splendide.,- Cet environnement calme et apaisant.,- Les volumes et le potentiel de cette grande maison.,- Sa piscine aménagée.,- Le potentiel de son terrain.,DPE : 163 (D).,Pour découvrir cette réelle opportunité d'acquisition, contactez-moi : Elisabeth HUGOT - 06 12 74 34 89 - e.hugot@agda.fr - AGENCE AGDA - 69 cours Jean Jaurès - 38000 Grenoble.,Nos honoraires : ***,Référence annonce : 43390,Les honoraires sont à la charge du vendeur",E,1563917607.596974,1560777960.0,800000,3404.255319148936,8,39336986300013,235,36.33851385386454,Maison 8 pièces 235 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1626748123.htm/,38950
Saint-Martin-le-Vinoux,E,"Maison individuelle sur beau terrain arboré avec une grande terrasse et vue panoramique,Exclusivité sur les hauteurs de Grenoble à 10mn du centre ville à vendre maison avec vue dégagée. Au calme,  loin de la pollution dans un secteur résidentiel. Grand séjour, terrasse aménagée, balcon, belle véranda, garage, atelier,,abri voitures, dépendances. Beau jardin arboré. A saisir!,Référence annonce : 3224-3917701,Les honoraires sont à la charge du vendeur",C,1563917608.71907,1560827760.0,457000,3488.5496183206105,4,53932769200015,131,35.762137952198586,Maison 4 pièces 131 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1528309120.htm/,38950
Saint-Martin-le-Vinoux,D,"Maison individuelle de 1989 sur un terrain de 540 m2 arboré dans un lotissement (charges réduites 200 € par an),Située à 500 m du Tram, à 2 km des commerces et à 3 km du centre-ville de Grenoble,Chauffage individuel au gaz (Chaudière Frisquet) avec radiateurs,4 pièces + Cuisine + sous-sol + combles aménagées sur 3 niveaux,Taxes foncières 1523 €,Sous-sol comprenant Garage (32 m2) + Buanderie (7 m2) + pièce de rangement (17 m2) + pièce de jeu (30 m2),RDC :  Séjour (32 m2) et cuisine (11,5 m2) donnant sur terrasse couverte et carrelée de 12 m2 + 3 chambres (10,87 m2, 10,27 m2, 8,52 m2),Salle de bains et WC séparés,cuisine intégré,Cheminée avec insert fermé en fonte ,Combles aménagées en 3 parties de 20 m2,Terrasse aménagée sous tonnelle avec barbecue ,Bassin poisson alimenté par une source,Arrosage intégré,Portail et porte de Garage à ouverture automatisée,Agence s'abstenir",E,1563917610.311209,1562518200.0,439000,3376.923076923077,5,,130,16.196878601955596,Maison 5 Pièces 130 m2 à proximité de Grenoble,Maison,https://www.leboncoin.fr/ventes_immobilieres/1642736303.htm/,38950
Saint-Martin-le-Vinoux,A,"ST MARTIN LE VINOUX rue du Petit Lac villa de type T4 en duplex comprenant un joli jardin de 180 M2, séjour cuisine de 33.20 M2, entrée avec placard salle d'eau avec WC douche et meuble sous vaque, cellier avec emplacement lave linge, à l'étage 3 Chambres,,salle de bains, WC chauffage individuel gaz, idéal premier achat prix 285 000 € livraison 2021 pour tous renseignements rb@rbi.immo,Référence annonce : 21-4166199",B,1563917611.584777,1563189180.0,285000,3131.868131868132,4,41083474100010,91,8.430921120105518,Maison de ville 4 pièces 91 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1646554955.htm/,38950
Quaix-en-Chartreuse,C,"Maison aux prestations haut de gamme et moderne, sur bas de Quaix, 5 mm de ST EGREVE, vue dégagée,Maison récente, aux prestations très modernes, 153 m² habitables avec une distribution originale, lumineuse, agréable à vivre, jouissant d'une vue magnifique et panoramique, 4 chambres, 2 salles de bains, un espace de vie de 87 m² composé de la cuisine aménagée, du coin repas, du salon avec son espace âtre à la cheminée contemporaine, l'ensemble éclairé par une immense baie vitrée donnant au SUD, sol en béton ciré, les parquets en bois de roses, chauffage en géothermie, cette maison est une maison Coup-de-coeur. sur la partie basse de QUAIX à quelques minutes de ST-EGREVE. Garage double, terrain de 1641 m². EXCLUSIVITE..,Référence annonce : 3359-4089647,Les honoraires sont à la charge du vendeur",A,1563917614.114707,1563334380.0,515000,3366.0130718954247,6,53932769200015,153,6.7503948461457535,Maison 6 pièces 153 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1620933116.htm/,38950
Saint-Martin-le-Vinoux,,"SAINT MARTIN LE VINOUX,SAINT MARTIN LE VINOUX avec vue imprenable maison d'habitation, (petite copropriété de 2 lots) appartement en duplex comprenant au rez-de-jardin un t3 neuf, soit 2 chambres, belle cuisine équipée, salon avec véranda. Sdb et wc. Coin bureau. Garage 2 voitures. Terrasses. Au 1er : un appartement de type 5 pièces, comprenant séjour double avec cheminée et balcon, cuisine, salle de bain. 3 chambres. Chauffage électrique + clim; réversible. Terrain non constructible de 3600 m² environ bordé d'un ruisseau. Calme et verdure. Idéal pour 2 familles.,Référence annonce : 2928-4169021,Les honoraires sont à la charge du vendeur",,1563917614.475498,1563437160.0,574000,3224.7191011235955,8,42081088900014,178,5.5608156886338085,Maison 8 pièces 178 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1647939395.htm/,38950
Saint-Martin-le-Vinoux,E,"A saisir belle Maison de village 82m2,A l'étage 3 chambres ,Au RDC Cuisine ouverte sur salon ,1 salle de bain avec wc,1 balcon filant ,Combles non aménageables hauteur 1m,Fenêtre pvc phonique ,Chauffage /Gaz,Faibles charges,Pas de terrain ni jardin ,Secteur rue de la résistance ,Orientation Est/Ouest ,Libre.,Cordialement.",D,1563917615.648003,1563442320.0,169000,2060.9756097560976,4,,82,5.5011070370729325,Maison de village,Maison,https://www.leboncoin.fr/ventes_immobilieres/1647590207.htm/,38950
Saint-Martin-le-Vinoux,D,"Situé sur la commune de Saint Martin le Vinoux, secteur Coteaux/ village, Chalet de charme de 147 m2. Agréable et chaleureux, vaste pièce de vie lumineuse de 37 m2 avec cheminée + salle à manger 14 m2 donnant sur terrasse extérieur de 80M2 , sans vis-à-vis, calme, orienté Sud-Est/Ouest avec vue Vercors.,4 Chambres, 2 salles d’eau /bains. 2 WC séparés. Nombreux rangements.,Possibilité rendre RDC indépendant. Parcelle arborée de 547 m2 avec cabanon de jardin. Garage.,Dans petit lotissement privé sans circulation, taxe fonciére 1800€, charge copro. 110€ /an.,A proximité immédiate école, ainsi que de la presqu'île scientifique de Grenoble, du synchrotron, du CEA et du nouveau site EDF, 3 minutes de porte de France et future grande esplanade (Tram E).,Diagnostic à disposition.,Visible fin de journée ou WE, agence s'abstenir",E,1563917616.869626,1563528120.0,390000,2653.061224489796,7,,147,4.50806562067182,Maison / Chalet de charme 147 m2 7P. proche école,Maison,https://www.leboncoin.fr/ventes_immobilieres/1648018531.htm/,38950
Chamrousse,F,"Nous vendons notre chalet de 109 m² à Roche Béranger, secteur très calme, sur 550 m² de terrain.,Ski au pied, parking aisé, il y a 3 chambres et un grand salon/salle à manger avec cuisine de 38 m². Sur deux niveaux, environnement forestier :,Rez de chaussée : sas d’entrée, deux chambres, WC, salle d’eau et douche, atelier (possibilité 4ème chambre).,Etage : une chambre, salon-cuisine, grande terrasse 30 m² orientée sud et ouest, WC et salle de bains avec baignoire.",C,1563917623.183611,1562682360.0,349000,3201.8348623853212,5,,109,14.297027588089307,Chalet 109 m² superbe emplacement ski aux pieds,Maison,https://www.leboncoin.fr/ventes_immobilieres/1643612887.htm/,38410
Saint-Martin-d'Uriage,,"Belle parcelle de terrain à bâtir hors lotissement,EXCLUSIVITE : belle parcelle de terrain à bâtir hors lotissement. 2096 m2 environ dont 1307 m2 constructibles. Vue, calme, peu de pente. Environnement privilégié. Construction libre.,Zone UC. COS 0.2 (261 m2).,Viabilisation en bordure.,Informations et visite, contactez nous.,Agent commercial indépendant.,Référence annonce : 2023-CB-3-4040158,Non soumis au DPE,Les honoraires sont à la charge du vendeur",,1563917624.706497,1560370020.0,220000,104.9618320610687,,50400756800042,2096,41.06023965852956,Terrain 2 096 m² Saint Martin D Uriage,Terrain,https://www.leboncoin.fr/ventes_immobilieres/1631420750.htm/,38410
